position,pantheraCoverage,pantheraIdentity,alpineCoverage,alpineIdentity,nineSeqCoverage,nineSeqIdentity,product,geneFamily,geneLength
7071,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7072,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7073,5,0.67,3,0.5,8,0.36,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7074,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7075,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7076,5,1,3,0.17,8,0.44,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7077,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7078,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7079,5,1,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7080,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7081,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7082,5,0.47,3,0.5,8,0.44,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7083,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7084,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7085,5,0.27,3,1,8,0.44,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7086,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7087,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7088,5,1,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7089,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7090,5,0.67,3,1,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7091,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7092,5,0.67,3,1,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7093,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7094,5,0.4,3,0.5,8,0.44,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7095,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7096,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7097,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7098,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7099,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7100,5,0.67,3,0.33,8,0.5,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7101,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7102,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7103,5,0.67,3,0.5,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7104,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7105,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7106,5,0.67,3,0.5,8,0.58,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7107,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7108,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7109,5,1,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7110,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7111,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7112,5,0.47,3,0.5,8,0.5,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7113,5,1,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7114,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7115,5,0.67,3,0.5,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7116,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7117,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7118,5,0.4,3,0.5,8,0.5,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7119,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7120,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7121,5,0.4,3,0.5,8,0.44,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7122,5,0.47,3,1,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7123,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7124,5,0.4,3,1,8,0.5,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7125,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7126,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7127,5,1,3,0.17,8,0.44,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7128,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7129,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7130,5,0.67,3,0.5,8,0.5,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7131,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7132,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7133,5,0.47,3,1,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7134,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7135,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7136,5,0.67,3,1,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7137,5,0.67,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7138,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7139,5,1,3,0.17,8,0.58,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7140,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7141,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7142,5,0.47,3,1,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7143,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7144,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7145,5,0.4,3,0,8,0.25,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7146,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7147,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7148,5,0.4,3,0.17,8,0.42,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7149,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7150,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7151,5,0.67,3,0.17,8,0.36,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7152,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7153,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7154,5,1,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7155,5,0.47,3,1,8,0.44,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7156,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7157,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7158,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7159,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7160,5,0.67,3,0.17,8,0.44,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7161,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7162,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7163,5,1,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7164,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7165,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7166,5,0.67,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7167,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7168,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7169,5,1,3,0.33,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7170,5,0.67,3,0.33,8,0.5,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7171,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7172,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7173,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7174,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7175,5,1,3,0.17,8,0.44,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7176,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7177,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7178,5,0.47,3,0.33,8,0.44,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7179,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7180,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7181,5,1,3,0.17,8,0.58,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7182,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7183,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7184,5,1,3,0.33,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7185,5,1,3,0.33,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7186,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7187,5,0.47,3,0.17,8,0.36,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7188,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7189,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7190,5,0.47,3,0.5,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7191,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7192,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7193,5,1,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7194,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7195,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7196,5,0.67,3,0.5,8,0.44,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7197,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7198,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7199,5,1,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7200,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7201,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7202,5,0.67,3,0.5,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7203,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7204,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7205,5,0.67,3,0.5,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7206,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7207,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7208,5,1,3,0.33,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7209,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7210,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7211,5,1,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7212,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7213,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7214,5,0.67,3,0.33,8,0.5,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7215,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7216,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7217,5,1,3,0.17,8,0.58,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7218,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7219,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7220,5,1,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7221,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7222,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7223,5,0.67,3,0.17,8,0.58,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7224,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7225,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7226,5,1,3,0.33,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7227,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7228,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7229,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7230,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7231,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7232,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7233,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7234,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7235,5,0.4,3,0.33,8,0.44,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7236,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7237,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7238,5,0.4,3,0.17,8,0.28,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7239,5,0.67,3,0.33,8,0.5,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7240,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7241,5,1,3,0.17,8,0.58,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7242,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7243,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7244,5,0.67,3,1,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7245,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7246,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7247,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7248,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7249,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7250,5,1,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7251,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7252,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7253,5,1,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7254,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7255,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7256,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7257,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7258,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7259,5,1,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7260,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7261,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7262,5,1,3,0.33,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7263,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7264,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7265,5,0.4,3,0.5,8,0.44,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7266,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7267,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7268,5,1,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7269,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7270,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7271,5,0.47,3,0.17,8,0.33,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7272,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7273,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7274,5,0.67,3,0.17,8,0.31,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7275,5,1,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7276,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7277,5,0.67,3,0.17,8,0.44,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7278,5,1,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7279,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7280,5,0.67,3,0.17,8,0.36,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7281,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7282,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7283,5,0.47,3,0.5,8,0.44,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7284,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7285,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7286,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7287,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7288,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7289,5,1,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7290,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7291,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7292,5,1,3,0.17,8,0.58,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7293,5,0.47,3,0.33,8,0.44,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7294,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7295,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7296,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7297,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7298,5,1,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7299,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7300,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7301,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7302,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7303,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7304,5,0.67,3,0.33,8,0.33,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7305,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7306,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7307,5,1,3,0.33,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7308,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7309,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7310,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7311,5,1,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7312,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7313,5,0.47,3,0.17,8,0.33,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7314,5,1,3,0.33,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7315,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7316,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7317,5,1,3,0.5,8,0.5,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7318,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7319,5,1,3,0.33,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7320,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7321,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7322,5,0.67,3,0.17,8,0.33,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7323,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7324,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7325,5,1,3,0.33,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7326,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7327,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7328,5,1,3,0.5,8,0.78,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7329,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7330,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7331,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7332,5,0.47,3,1,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7333,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7334,5,1,3,0.33,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7335,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7336,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7337,5,1,3,0.17,8,0.44,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7338,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7339,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7340,5,0.67,3,0.33,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7341,5,1,3,0.33,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7342,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7343,5,0.4,3,0.5,8,0.33,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7344,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7345,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7346,5,0.47,3,1,8,0.61,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7347,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
7348,5,1,3,1,8,1,cytochrome c oxidase subunit I,cytochrome c oxidase,1545
